Keyword,Quality_Score,Impressions,Clicks,CTR,Conversions,CVR,Avg_CPC,Spend
keyword_2294,9,88709,7538,0.0849744670777486,1155,0.15322366675510746,34.11,257121.18
keyword_2295,8,52027,7720,0.1483844926672689,343,0.044430051813471504,13.68,105609.59999999999
keyword_2296,5,78442,8990,0.11460697075546264,1237,0.13759733036707453,27.59,248034.1
keyword_2297,3,98534,2650,0.02689426999817322,81,0.030566037735849056,44.82,118773.0
keyword_2298,2,13953,1694,0.12140758259872429,135,0.07969303423848878,37.9,64202.6
keyword_2299,9,86805,2828,0.03257876850411843,554,0.1958981612446959,37.64,106445.92
keyword_2300,1,59506,5029,0.08451248613585184,210,0.0417578047325512,43.19,217202.50999999998
keyword_2301,7,99028,9492,0.09585167831320435,1210,0.12747576906868943,22.97,218031.24
keyword_2302,7,30065,4056,0.13490769998336938,132,0.03254437869822485,39.18,158914.08
keyword_2303,1,68836,2716,0.03945609855308269,381,0.140279823269514,7.64,20750.239999999998
keyword_2304,7,1780,236,0.13258426966292136,16,0.06779661016949153,7.54,1779.44
keyword_2305,1,64163,9036,0.1408288265822982,684,0.07569721115537849,19.93,180087.48
keyword_2306,2,99325,2237,0.022522023659702996,180,0.08046490835940992,13.86,31004.82
keyword_2307,9,84038,11256,0.13393940836288346,640,0.05685856432125089,28.33,318882.48
keyword_2308,8,30334,1404,0.046284697039625504,266,0.18945868945868946,13.24,18588.96
keyword_2309,9,62058,1324,0.021334880273292726,242,0.18277945619335348,48.9,64743.6
keyword_2310,9,57458,8285,0.14419227957812664,1463,0.17658418829209416,43.3,358740.5
keyword_2311,4,77910,5057,0.06490822744192017,198,0.03915364840814712,49.21,248854.97
keyword_2312,5,18485,1797,0.09721395726264538,111,0.06176961602671119,41.35,74305.95
keyword_2313,10,2806,245,0.08731290092658589,31,0.12653061224489795,47.8,11711.0
keyword_2314,7,8322,331,0.03977409276616198,64,0.1933534743202417,21.56,7136.36
keyword_2315,6,28903,2998,0.1037262567899526,386,0.12875250166777852,27.41,82175.18000000001
keyword_2316,9,59059,971,0.016441185932711357,76,0.07826982492276004,15.79,15332.089999999998
keyword_2317,2,1442,55,0.03814147018030513,9,0.16363636363636364,33.61,1848.55
keyword_2318,8,37199,5291,0.14223500631737412,234,0.044226044226044224,40.47,214126.77
keyword_2319,2,27281,3914,0.14346981415637255,699,0.1785896780786919,27.44,107400.16
keyword_2320,2,37017,2871,0.07755895939703379,561,0.19540229885057472,18.34,52654.14
keyword_2321,3,90872,3059,0.03366273439563342,593,0.19385420071918927,27.85,85193.15000000001
keyword_2322,4,70776,4885,0.0690205719452922,227,0.04646878198567042,7.83,38249.55
keyword_2323,6,16873,2240,0.1327564748414627,266,0.11875,37.45,83888.0
keyword_2324,6,49151,975,0.01983682936257655,122,0.12512820512820513,25.32,24687.0
keyword_2325,2,12919,360,0.027865933895812368,19,0.05277777777777778,45.42,16351.2
keyword_2326,6,82827,11214,0.13539063348907965,1327,0.1183342250757981,46.55,522011.69999999995
keyword_2327,8,51695,3523,0.06814972434471418,480,0.13624751632131707,10.65,37519.950000000004
keyword_2328,5,71308,1546,0.021680596847478542,122,0.07891332470892626,49.82,77021.72
keyword_2329,1,80653,2378,0.02948433412272327,182,0.07653490328006729,48.64,115665.92
keyword_2330,8,74794,9988,0.13354012353932135,308,0.030837004405286344,33.22,331801.36
keyword_2331,6,81139,6378,0.07860584922170596,1226,0.19222326748196927,42.15,268832.7
keyword_2332,2,55409,1818,0.03281055424209064,299,0.16446644664466448,5.83,10598.94
keyword_2333,7,47649,6440,0.1351549875128544,1009,0.15667701863354036,48.67,313434.8
keyword_2334,8,13473,1729,0.12833073554516441,41,0.02371312897628687,25.53,44141.37
keyword_2335,2,44830,592,0.0132054427838501,78,0.13175675675675674,45.94,27196.48
keyword_2336,1,35247,3219,0.09132692144012257,169,0.052500776638707676,22.33,71880.26999999999
keyword_2337,6,92564,4091,0.044196447863100126,569,0.1390857980933757,40.47,165562.77
keyword_2338,6,23048,1950,0.0846060395695939,257,0.1317948717948718,23.81,46429.5
keyword_2339,8,92618,4547,0.04909412857112008,788,0.17330107763360458,21.32,96942.04000000001
keyword_2340,7,20722,1123,0.05419361065534215,74,0.06589492430988424,47.6,53454.8
keyword_2341,8,13976,1317,0.09423297080709789,32,0.024297646165527716,36.46,48017.82
keyword_2342,10,68351,5839,0.08542669456189375,1077,0.18444939201918137,42.8,249909.19999999998
keyword_2343,10,5256,343,0.06525875190258752,62,0.18075801749271136,29.45,10101.35
keyword_2344,5,40064,1003,0.02503494408945687,102,0.1016949152542373,46.33,46468.99
keyword_2345,2,80350,11708,0.1457125077784692,398,0.03399385035872907,38.3,448416.39999999997
keyword_2346,5,44904,1546,0.0344290040976305,169,0.1093143596377749,8.25,12754.5
keyword_2347,2,66068,6516,0.09862565841254466,744,0.1141804788213628,39.51,257447.15999999997
keyword_2348,9,53983,1165,0.02158086805105311,195,0.16738197424892703,5.84,6803.599999999999
keyword_2349,5,15033,1598,0.10629947448945654,238,0.14893617021276595,42.31,67611.38
keyword_2350,1,56542,1316,0.023274733826182305,43,0.03267477203647416,19.93,26227.88
keyword_2351,9,74559,3141,0.04212771094032913,461,0.14676854504934733,31.92,100260.72
keyword_2352,10,87001,8750,0.1005735566257859,388,0.04434285714285714,38.72,338800.0
keyword_2353,5,70251,3485,0.04960783476391795,125,0.035868005738880916,33.66,117305.09999999999
keyword_2354,1,17041,1441,0.08456076521330907,132,0.0916030534351145,35.26,50809.659999999996
keyword_2355,9,60952,1671,0.027415015093844336,56,0.033512866546977854,45.17,75479.07
keyword_2356,9,21829,836,0.038297677401621696,141,0.1686602870813397,21.83,18249.879999999997
keyword_2357,10,53434,6023,0.11271849384287158,622,0.10327079528474183,29.62,178401.26
keyword_2358,10,53473,797,0.01490471826903297,100,0.12547051442910917,12.87,10257.39
keyword_2359,9,19572,502,0.025648886163907623,62,0.12350597609561753,26.04,13072.08
keyword_2360,6,25768,1033,0.040088481837938526,202,0.19554695062923524,11.75,12137.75
keyword_2361,10,28959,371,0.012811215856901136,68,0.18328840970350405,33.51,12432.21
keyword_2362,10,97509,2277,0.02335169061317417,393,0.1725955204216074,19.59,44606.43
keyword_2363,2,44382,2192,0.049389392095894734,195,0.08895985401459854,43.66,95702.71999999999
keyword_2364,7,65255,1501,0.02300206880698797,69,0.04596935376415723,20.46,30710.460000000003
keyword_2365,2,8346,1095,0.13120057512580877,138,0.12602739726027398,17.91,19611.45
keyword_2366,4,38653,744,0.01924818254727964,73,0.09811827956989247,27.11,20169.84
keyword_2367,4,51808,6762,0.13052038295243978,409,0.06048506359065365,12.89,87162.18000000001
keyword_2368,10,5954,745,0.12512596573731946,28,0.03758389261744966,14.17,10556.65
keyword_2369,7,90745,2187,0.02410050140503609,215,0.09830818472793781,40.24,88004.88
keyword_2370,6,96736,1308,0.013521336420774065,179,0.13685015290519878,27.38,35813.04
keyword_2371,10,35395,601,0.01697979940669586,79,0.1314475873544093,14.29,8588.289999999999
keyword_2372,7,30178,2796,0.09265027503479356,445,0.15915593705293277,6.42,17950.32
keyword_2373,6,98390,10217,0.10384185384693566,1062,0.103944406381521,25.99,265539.82999999996
keyword_2374,1,55252,5353,0.09688337073771085,416,0.07771343172053054,38.42,205662.26
keyword_2375,4,56683,4863,0.08579291851172309,568,0.1168003290150113,20.8,101150.40000000001
keyword_2376,3,8262,284,0.03437424352457032,55,0.1936619718309859,16.16,4589.44
keyword_2377,7,21081,2692,0.12769792704330915,75,0.02786032689450223,22.84,61485.28
keyword_2378,7,4926,275,0.0558262281770199,31,0.11272727272727273,48.16,13243.999999999998
keyword_2379,4,95083,14078,0.1480601158987411,1115,0.07920159113510442,24.04,338435.12
keyword_2380,7,67510,4312,0.06387201896015406,168,0.03896103896103896,16.68,71924.16
keyword_2381,4,13551,634,0.04678621503948048,62,0.09779179810725552,30.62,19413.08
keyword_2382,9,6489,877,0.1351517953459701,118,0.1345496009122007,41.48,36377.96
keyword_2383,3,62363,5577,0.08942802623350384,641,0.11493634570557648,6.0,33462.0
keyword_2384,10,9740,1081,0.11098562628336756,27,0.02497687326549491,30.11,32548.91
keyword_2385,2,64556,4336,0.06716649110849494,538,0.12407749077490775,42.63,184843.68000000002
keyword_2386,5,50067,6717,0.13416022529810054,414,0.06163465832961143,14.7,98739.9
keyword_2387,9,95831,13270,0.13847293673237263,1081,0.08146194423511681,46.48,616789.6
keyword_2388,3,38775,2758,0.07112830431979368,210,0.07614213197969544,31.0,85498.0
keyword_2389,1,6282,274,0.04361668258516396,47,0.17153284671532848,28.25,7740.5
keyword_2390,9,47171,4748,0.10065506349239998,135,0.02843302443133951,48.36,229613.28
keyword_2391,5,84798,12180,0.1436354631005448,1006,0.0825944170771757,10.83,131909.4
keyword_2392,2,25737,2500,0.09713641838598128,227,0.0908,38.31,95775.0
keyword_2393,6,13146,1887,0.14354176175262437,247,0.13089560148383678,41.84,78952.08
keyword_2394,3,73329,4262,0.058121616277325476,690,0.16189582355701548,26.99,115031.37999999999
keyword_2395,9,49940,6897,0.1381057268722467,1041,0.1509351892127012,5.29,36485.13
keyword_2396,3,84145,2167,0.025753164180878245,336,0.15505306875865252,28.6,61976.200000000004
keyword_2397,2,14832,893,0.0602076591154261,48,0.05375139977603583,11.91,10635.630000000001
keyword_2398,3,31659,2508,0.07921917938027101,461,0.18381180223285487,30.32,76042.56
keyword_2399,6,58418,5925,0.10142421856277174,560,0.09451476793248945,38.24,226572.0
keyword_2400,3,33984,1739,0.051171139359698685,38,0.02185163887291547,28.9,50257.1
keyword_2401,9,85832,11964,0.1393885730263771,1678,0.14025409562019392,33.39,399477.96
keyword_2402,9,71359,9739,0.13647893047828585,1253,0.12865797309785398,9.68,94273.52
keyword_2403,9,29098,3547,0.12189841226201113,151,0.04257118691852269,9.37,33235.39
keyword_2404,2,52045,1353,0.0259967335959266,260,0.19216555801921656,43.29,58571.369999999995
keyword_2405,7,86500,1813,0.020959537572254335,219,0.12079426365140651,7.22,13089.859999999999
keyword_2406,2,11754,937,0.07971754296409733,97,0.10352187833511206,17.79,16669.23
keyword_2407,1,50664,5935,0.11714432338544134,544,0.09165964616680708,47.2,280132.0
keyword_2408,5,32052,873,0.027236989891426432,50,0.0572737686139748,25.65,22392.449999999997
keyword_2409,8,35628,3555,0.09978107106769957,680,0.19127988748241911,35.35,125669.25
keyword_2410,3,92745,7781,0.08389670602188798,1139,0.14638221308315127,14.98,116559.38
keyword_2411,7,67982,7589,0.11163249095348769,927,0.12215048095928317,17.17,130303.13000000002
keyword_2412,6,4012,284,0.0707876370887338,37,0.13028169014084506,27.91,7926.44
keyword_2413,1,74154,7939,0.10706098120128381,1359,0.17118024940168786,33.71,267623.69
keyword_2414,7,67387,2179,0.03233561369403594,292,0.13400642496558055,48.22,105071.38
keyword_2415,3,48878,1957,0.04003846311223864,79,0.0403679100664282,30.85,60373.450000000004
keyword_2416,4,19959,2723,0.13642968084573376,396,0.14542783694454645,9.32,25378.36
keyword_2417,10,20788,1166,0.056090051953049835,141,0.120926243567753,21.51,25080.660000000003
keyword_2418,2,11039,1633,0.14793006612917836,316,0.19350887936313532,15.99,26111.670000000002
keyword_2419,1,82947,1366,0.016468347257887567,207,0.15153733528550511,16.45,22470.7
keyword_2420,5,11345,901,0.07941824592331423,73,0.08102108768035517,27.74,24993.739999999998
keyword_2421,6,47370,2628,0.055478150728309056,116,0.0441400304414003,19.25,50589.0
keyword_2422,2,77202,11536,0.1494261806688946,1232,0.10679611650485436,18.02,207878.72
keyword_2423,10,13967,2075,0.14856447340158946,295,0.14216867469879518,48.56,100762.0
keyword_2424,6,81829,3513,0.042930990235735496,182,0.05180757187588955,31.28,109886.64
keyword_2425,6,46936,2225,0.04740497698994375,304,0.13662921348314608,16.78,37335.5
keyword_2426,8,22531,2590,0.11495273179175358,436,0.16833976833976835,17.41,45091.9
keyword_2427,8,87580,11784,0.13455126741265128,568,0.048200950441276307,41.5,489036.0
keyword_2428,6,60540,6230,0.10290716881400727,916,0.14703049759229533,44.89,279664.7
keyword_2429,7,95797,12555,0.13105838387423405,405,0.03225806451612903,35.56,446455.80000000005
keyword_2430,4,47443,894,0.018843665029614484,19,0.021252796420581657,24.42,21831.480000000003
keyword_2431,5,69315,6908,0.09966096804443483,178,0.02576722640416908,39.41,272244.27999999997
keyword_2432,6,23616,2551,0.1080199864498645,340,0.13328106624852998,47.18,120356.18
keyword_2433,6,53668,1966,0.0366326302452113,383,0.1948118006103764,12.48,24535.68
keyword_2434,3,13518,1607,0.11887853232726735,255,0.15868077162414437,43.78,70354.46
keyword_2435,9,16240,2309,0.142179802955665,151,0.06539627544391512,43.2,99748.8
keyword_2436,4,20820,2825,0.1356868395773295,92,0.03256637168141593,21.49,60709.24999999999
keyword_2437,8,34312,1519,0.04427022615994404,198,0.130348913759052,18.13,27539.469999999998
keyword_2438,4,80518,4457,0.05535408231699744,91,0.020417321067982948,30.44,135671.08000000002
keyword_2439,6,3939,314,0.07971566387407972,51,0.1624203821656051,17.25,5416.5
keyword_2440,1,17196,553,0.032158641544545244,35,0.06329113924050633,11.54,6381.62
keyword_2441,2,16448,2361,0.14354328793774318,174,0.07369758576874205,47.89,113068.29000000001
keyword_2442,6,67926,2215,0.03260901569354886,181,0.08171557562076749,27.11,60048.65
keyword_2443,3,79795,9304,0.11659878438498653,1464,0.15735167669819433,26.25,244230.0
keyword_2444,7,61462,3552,0.057791806319351796,240,0.06756756756756757,10.67,37899.84
keyword_2445,1,86641,7825,0.09031520873489457,557,0.07118210862619809,27.69,216674.25
keyword_2446,3,12692,210,0.01654585565710684,24,0.11428571428571428,38.43,8070.3
keyword_2447,3,23862,923,0.03868074763221859,95,0.10292524377031419,16.16,14915.68
keyword_2448,1,25571,1846,0.07219115404168785,354,0.19176598049837487,21.6,39873.600000000006
keyword_2449,4,54491,5711,0.10480629828779064,384,0.0672386622307827,13.05,74528.55
keyword_2450,8,54447,6471,0.11884952338971844,236,0.03647040642868181,20.98,135761.58000000002
keyword_2451,7,68064,967,0.014207216737188529,113,0.11685625646328852,43.76,42315.92
keyword_2452,7,27168,851,0.0313236160188457,45,0.052878965922444184,15.67,13335.17
keyword_2453,5,81726,9167,0.11216748647921103,865,0.09436020508345151,6.33,58027.11
keyword_2454,4,95618,11840,0.12382605785521554,635,0.05363175675675676,29.13,344899.2
keyword_2455,10,3407,146,0.04285294980921632,26,0.1780821917808219,31.08,4537.679999999999
keyword_2456,6,98775,4163,0.04214629207795495,328,0.07878933461446072,19.8,82427.40000000001
keyword_2457,2,69179,1544,0.022318911808496798,246,0.15932642487046633,33.87,52295.28
keyword_2458,1,74955,2326,0.031031952504836233,443,0.19045571797076527,6.71,15607.46
keyword_2459,7,87810,976,0.011114907185969707,184,0.1885245901639344,20.33,19842.079999999998
keyword_2460,4,8074,747,0.09251919742382958,85,0.11378848728246319,11.51,8597.97
keyword_2461,7,9806,1338,0.13644707322047725,263,0.19656203288490284,15.34,20524.92
keyword_2462,6,67713,2095,0.03093940602247722,289,0.1379474940334129,22.21,46529.950000000004
keyword_2463,9,35311,4067,0.11517657387216448,175,0.043029259896729774,27.2,110622.4
keyword_2464,10,8181,738,0.09020902090209021,132,0.17886178861788618,9.19,6782.219999999999
keyword_2465,6,94576,13390,0.14157925900862797,1397,0.10433159073935773,9.56,128008.40000000001
keyword_2466,3,32214,3921,0.1217172657850624,186,0.047436878347360364,35.33,138528.93
keyword_2467,7,69150,8946,0.1293709327548807,1453,0.16241895819360608,23.19,207457.74000000002
keyword_2468,9,46921,4667,0.09946505828946527,617,0.1322048425112492,12.94,60390.979999999996
keyword_2469,10,5353,661,0.1234821595367084,118,0.17851739788199697,15.57,10291.77
keyword_2470,6,93455,5525,0.059119362259911185,933,0.16886877828054297,37.4,206635.0
keyword_2471,7,27962,1097,0.03923181460553608,85,0.07748404740200547,7.33,8041.01
keyword_2472,8,62665,8632,0.13774834437086092,570,0.06603336422613532,27.89,240746.48
keyword_2473,4,97141,10958,0.1128050977445157,1666,0.1520350428910385,21.21,232419.18000000002
keyword_2474,5,7099,161,0.02267925059867587,19,0.11801242236024845,41.5,6681.5
keyword_2475,4,29946,3933,0.1313364055299539,128,0.03254513094330028,40.55,159483.15
keyword_2476,1,2841,167,0.05878211897219289,8,0.04790419161676647,36.01,6013.67
keyword_2477,6,55971,2896,0.051741080202247595,136,0.04696132596685083,22.32,64638.72
keyword_2478,7,45512,4426,0.0972490771664616,558,0.12607320379575238,33.41,147872.65999999997
keyword_2479,2,83529,7484,0.08959762477702354,265,0.035408872260823086,33.79,252884.36
keyword_2480,6,61425,5242,0.08533984533984534,300,0.05723006486074018,19.95,104577.9
keyword_2481,2,27717,1266,0.045675938954432296,149,0.11769352290679305,44.6,56463.6
keyword_2482,10,88892,12833,0.1443661971830986,564,0.04394919348554508,49.32,632923.56
keyword_2483,5,7908,1130,0.14289327263530602,73,0.06460176991150443,19.15,21639.5
keyword_2484,1,36341,384,0.010566577694614897,70,0.18229166666666666,41.06,15767.04
keyword_2485,3,22254,1275,0.0572930709086007,185,0.1450980392156863,27.54,35113.5
keyword_2486,4,38813,635,0.016360497771365265,47,0.07401574803149606,25.86,16421.1
keyword_2487,4,66951,8639,0.12903466714462816,1537,0.17791411042944785,22.4,193513.59999999998
keyword_2488,2,82681,11088,0.13410578004620166,721,0.06502525252525253,18.14,201136.32
keyword_2489,8,38782,3201,0.08253829095972358,403,0.12589815682599187,46.38,148462.38
keyword_2490,6,48312,6162,0.1275459513164431,531,0.08617332035053554,38.34,236251.08000000002
keyword_2491,9,57802,6269,0.10845645479395177,974,0.15536768224597225,24.83,155659.27
keyword_2492,6,70939,5670,0.079927825314707,492,0.08677248677248678,38.82,220109.4
keyword_2493,3,46103,2809,0.060928789883521677,182,0.06479174083303667,37.34,104888.06000000001
keyword_2494,2,52314,2472,0.04725312535841266,319,0.1290453074433657,17.03,42098.16
keyword_2495,9,39509,1830,0.046318560328026524,282,0.1540983606557377,12.93,23661.899999999998
keyword_2496,3,89357,7924,0.088677999485211,923,0.11648157496214033,42.63,337800.12
keyword_2497,6,35240,1175,0.0333427922814983,174,0.14808510638297873,41.51,48774.25
keyword_2498,10,35442,1221,0.03445065176908752,117,0.09582309582309582,49.86,60879.06
keyword_2499,2,50979,583,0.011436081523764687,95,0.16295025728987994,5.87,3422.21
keyword_2500,7,21774,2087,0.09584825939193534,261,0.12505989458552946,29.32,61190.840000000004
keyword_2501,1,28961,4321,0.14920064914885536,239,0.055311270539227034,36.56,157975.76
keyword_2502,9,63342,8518,0.13447633481734078,1536,0.18032401972293965,31.21,265846.78
keyword_2503,1,89734,9762,0.10878819622439655,1665,0.17055931161647203,36.97,360901.14
keyword_2504,9,9531,1143,0.11992445703493862,221,0.19335083114610674,11.18,12778.74
keyword_2505,1,45296,3096,0.0683504062168845,379,0.12241602067183463,5.07,15696.720000000001
keyword_2506,1,93925,4858,0.05172211871173809,688,0.1416220666941128,9.19,44645.02
keyword_2507,8,94260,5807,0.06160619562911097,1018,0.17530566557602892,22.1,128334.70000000001
keyword_2508,1,56378,1206,0.02139132285643336,35,0.02902155887230514,19.8,23878.8
keyword_2509,8,17431,1720,0.0986747748264586,316,0.18372093023255814,44.33,76247.59999999999
keyword_2510,3,45622,1573,0.034478979439743984,108,0.06865861411315957,8.76,13779.48
keyword_2511,4,77894,9098,0.11679975351118187,275,0.03022642338975599,24.92,226722.16
keyword_2512,2,62621,2291,0.036585171108733494,143,0.06241815800960279,48.1,110197.1
keyword_2513,6,63438,2660,0.04193070399445128,333,0.12518796992481204,27.63,73495.8
keyword_2514,7,60470,8709,0.14402182900611873,249,0.028591112642094386,10.96,95450.64000000001
keyword_2515,10,88149,2182,0.024753542297700486,43,0.019706691109074245,18.11,39516.02
keyword_2516,3,95544,7628,0.07983756175165369,1030,0.13502884111169375,33.21,253325.88
keyword_2517,9,38820,728,0.01875321998969603,73,0.10027472527472528,5.54,4033.12
keyword_2518,3,69912,1583,0.022642750886829155,272,0.17182564750473783,48.56,76870.48000000001
keyword_2519,7,88301,8714,0.09868517910329441,578,0.06633004360798715,30.51,265864.14
keyword_2520,4,59169,5816,0.09829471513799455,410,0.07049518569463549,36.69,213389.03999999998
keyword_2521,5,37059,1372,0.037022045926765425,46,0.033527696793002916,27.45,37661.4
keyword_2522,9,85291,11271,0.13214758884290254,1317,0.11684854937450093,48.11,542247.8099999999
keyword_2523,3,1074,116,0.10800744878957169,9,0.07758620689655173,31.51,3655.1600000000003
keyword_2524,3,1601,83,0.051842598376014994,6,0.07228915662650602,34.79,2887.5699999999997
keyword_2525,9,18259,817,0.044745057232049947,83,0.10159118727050184,43.74,35735.58
keyword_2526,9,95538,11044,0.11559798195482426,1909,0.172854038391887,43.77,483395.88000000006
keyword_2527,4,38502,4339,0.1126954443924991,168,0.038718598755473614,6.27,27205.53
keyword_2528,1,86368,2663,0.030833178955168582,304,0.11415696582801352,17.75,47268.25
keyword_2529,1,79852,4702,0.058883935280268494,260,0.05529561888558061,16.08,75608.15999999999
keyword_2530,9,72910,2940,0.0403236867370731,171,0.058163265306122446,5.3,15582.0
keyword_2531,6,48781,2496,0.05116746274164121,165,0.06610576923076923,44.46,110972.16
keyword_2532,5,14819,744,0.05020581685673797,76,0.10215053763440861,19.27,14336.88
keyword_2533,10,86224,12644,0.14664130636481723,1378,0.10898449857639987,20.61,260592.84
keyword_2534,3,86884,9994,0.11502693246167303,1767,0.17680608365019013,9.48,94743.12000000001
keyword_2535,3,39113,4662,0.11919310715107509,841,0.1803946803946804,49.54,230955.48
keyword_2536,2,36999,1807,0.048839157815076084,226,0.12506917542888765,42.18,76219.26
keyword_2537,7,24409,245,0.010037281330656725,17,0.06938775510204082,30.73,7528.85
keyword_2538,9,21281,386,0.018138245383205676,64,0.16580310880829016,39.74,15339.640000000001
keyword_2539,6,90307,7894,0.08741293587429545,1284,0.1626551811502407,39.97,315523.18
keyword_2540,10,55442,2770,0.04996212257855056,453,0.1635379061371841,34.55,95703.49999999999
keyword_2541,1,97672,3615,0.037011630764190354,82,0.02268326417704011,12.83,46380.45
keyword_2542,6,43814,742,0.016935226183411693,115,0.15498652291105122,37.41,27758.219999999998
keyword_2543,8,4250,563,0.13247058823529412,97,0.17229129662522202,30.63,17244.69
keyword_2544,8,52786,4962,0.09400219755238132,639,0.12877871825876663,37.58,186471.96
keyword_2545,10,79160,1981,0.025025265285497728,307,0.15497223624432105,29.46,58360.26
keyword_2546,3,93677,10987,0.11728599336016311,1754,0.15964321470829163,48.04,527815.48
keyword_2547,1,17770,2058,0.11581316826111424,228,0.11078717201166181,33.22,68366.76
keyword_2548,5,92170,4656,0.050515352066833025,774,0.16623711340206185,30.82,143497.92
keyword_2549,6,12499,454,0.0363229058324666,73,0.16079295154185022,42.93,19490.22
keyword_2550,10,61628,7639,0.123953397806192,1412,0.18484094776803248,22.07,168592.73
keyword_2551,9,31606,1774,0.05612858318040878,329,0.185456595264938,19.21,34078.54
keyword_2552,2,87310,11231,0.12863360439812163,1295,0.11530584987979699,27.64,310424.84
keyword_2553,1,23485,378,0.01609538002980626,9,0.023809523809523808,31.3,11831.4
keyword_2554,7,6027,481,0.07980753276920524,11,0.02286902286902287,14.92,7176.5199999999995
keyword_2555,2,55548,1952,0.03514077914596385,368,0.1885245901639344,35.7,69686.40000000001
keyword_2556,2,20341,2117,0.10407551251167592,170,0.08030231459612659,41.11,87029.87
keyword_2557,3,24441,3656,0.14958471420972955,321,0.08780087527352298,30.98,113262.88
keyword_2558,4,36566,2477,0.06774052398402888,259,0.1045619701251514,28.53,70668.81
keyword_2559,7,77626,1866,0.024038337670368174,126,0.06752411575562701,18.26,34073.16
keyword_2560,1,57154,3113,0.054466878958603075,393,0.1262447799550273,45.93,142980.09
keyword_2561,6,45832,6178,0.13479664862977833,996,0.16121722240207187,38.95,240633.1
keyword_2562,7,47447,5561,0.11720445971294287,368,0.06617514835461248,26.61,147978.21
keyword_2563,3,96458,4100,0.04250554645545211,630,0.15365853658536585,34.66,142106.0
keyword_2564,3,54928,7882,0.14349694145062628,1111,0.1409540725704136,20.16,158901.12
keyword_2565,2,51178,4969,0.09709250068388761,569,0.11450996176293017,7.69,38211.61
keyword_2566,5,47800,1602,0.03351464435146444,125,0.0780274656679151,14.18,22716.36
keyword_2567,7,46749,4213,0.09011957475026204,746,0.17707097080465226,8.58,36147.54
keyword_2568,3,68192,4990,0.07317573908962928,461,0.09238476953907816,27.87,139071.30000000002
keyword_2569,7,76651,9562,0.12474723095589099,836,0.08742940807362476,32.99,315450.38
keyword_2570,8,3294,191,0.05798421372191864,25,0.13089005235602094,22.12,4224.92
keyword_2571,3,97140,12870,0.13248919085855465,2389,0.18562548562548561,28.86,371428.2
keyword_2572,1,89246,11037,0.12366940815274634,1229,0.11135272266014315,8.84,97567.08
keyword_2573,3,48628,5078,0.10442543390639138,762,0.15005907837731391,39.65,201342.69999999998
keyword_2574,6,69078,3191,0.04619415732939575,326,0.10216233155750548,6.48,20677.68
keyword_2575,1,89115,12997,0.14584525612972002,771,0.059321381857351696,33.55,436049.35
keyword_2576,9,72928,6331,0.08681164984642387,267,0.04217343231716948,24.5,155109.5
keyword_2577,3,4591,629,0.1370071879764757,28,0.04451510333863275,13.27,8346.83
keyword_2578,3,20118,808,0.0401630380753554,19,0.023514851485148515,28.54,23060.32
keyword_2579,7,99239,14654,0.14766372091617208,1751,0.11948955916473318,40.14,588211.56
keyword_2580,7,32021,3978,0.1242309734236907,173,0.043489190548014076,23.61,93920.58
keyword_2581,6,92069,13155,0.14288196895806407,2312,0.1757506651463322,21.55,283490.25
keyword_2582,7,35640,1416,0.03973063973063973,278,0.1963276836158192,11.41,16156.56
keyword_2583,5,10896,765,0.07020925110132159,83,0.1084967320261438,31.76,24296.4
keyword_2584,8,32357,765,0.023642488487807894,77,0.10065359477124183,42.26,32328.899999999998
keyword_2585,10,98915,2885,0.029166456048122125,238,0.08249566724436742,30.26,87300.1
keyword_2586,2,36302,1806,0.049749325106054766,243,0.1345514950166113,12.43,22448.579999999998
keyword_2587,5,38842,5563,0.1432212553421554,720,0.1294265683983462,34.76,193369.87999999998
keyword_2588,9,71924,7437,0.10340081196818865,608,0.08175339518623101,6.36,47299.32
keyword_2589,4,75324,4071,0.05404651903775689,332,0.08155244411692458,42.71,173872.41
keyword_2590,8,57826,8306,0.14363780998166914,1130,0.13604623163977847,46.47,385979.82
keyword_2591,3,71085,8072,0.1135541956812267,967,0.119796828543112,31.87,257254.64
keyword_2592,6,26372,3612,0.13696344607917488,539,0.14922480620155038,44.68,161384.16
keyword_2593,8,83377,11657,0.13981073917267353,2208,0.18941408595693573,8.8,102581.6
keyword_2594,9,21715,2499,0.11508174073221275,400,0.1600640256102441,15.28,38184.72
keyword_2595,7,5468,240,0.043891733723482075,17,0.07083333333333333,19.28,4627.200000000001
keyword_2596,6,94698,14159,0.14951741325054382,2217,0.1565788544388728,39.79,563386.61
keyword_2597,6,41553,2306,0.05549539142781508,232,0.10060711188204684,26.79,61777.74
keyword_2598,6,19650,2044,0.1040203562340967,326,0.15949119373776907,20.68,42269.92
keyword_2599,10,1167,149,0.12767780634104542,26,0.174496644295302,12.11,1804.3899999999999
keyword_2600,9,33782,1166,0.03451542241430348,75,0.06432246998284734,41.48,48365.67999999999
keyword_2601,3,37557,3577,0.09524189898021673,225,0.06290187307799833,5.92,21175.84
keyword_2602,4,62873,3931,0.06252286355033163,384,0.09768506741287204,20.18,79327.58
keyword_2603,3,93635,4138,0.044192876595290226,121,0.029241179313678107,15.92,65876.96
keyword_2604,9,34079,396,0.01162005927403973,56,0.1414141414141414,10.81,4280.76
keyword_2605,5,48836,6450,0.13207469899254648,999,0.15488372093023256,12.74,82173.0
