Customer_ID,Journey,Conversion_Value
2487,Organic Search > Organic Search,5774
2488,Organic Search > Organic Search > Organic Search,4867
2489,Display > Email > Email > Display,9016
2490,Social Media > Paid Search > Paid Search > Social Media > Social Media,3595
2491,Display > Organic Search > Organic Search,9254
2492,Organic Search > Paid Search > Paid Search > Display > Social Media,4954
2493,Organic Search > Organic Search > Paid Search,3105
2494,Email > Display,1524
2495,Email > Email > Social Media > Display > Display,6662
2496,Email > Social Media > Paid Search,9146
2497,Email > Display > Paid Search > Paid Search,3567
2498,Paid Search > Display > Organic Search > Paid Search > Social Media,7022
2499,Display > Paid Search > Paid Search > Email > Display,5152
2500,Email > Social Media,1853
2501,Social Media > Display > Organic Search,8051
2502,Email > Social Media > Organic Search > Social Media,7379
2503,Organic Search > Social Media,2223
2504,Social Media > Email > Display > Display,6997
2505,Organic Search > Email > Social Media,6693
2506,Display > Organic Search,6681
2507,Organic Search > Email > Organic Search,3761
2508,Organic Search > Social Media > Display > Social Media,5804
2509,Paid Search > Display,1585
2510,Display > Email,4047
2511,Organic Search > Organic Search > Organic Search > Social Media > Social Media,3276
2512,Paid Search > Paid Search > Email,8485
2513,Email > Email > Email > Paid Search > Email,3502
2514,Social Media > Social Media > Paid Search,3567
2515,Social Media > Paid Search > Email > Social Media > Social Media,5668
2516,Email > Paid Search > Social Media > Email > Email,3376
2517,Paid Search > Paid Search,1903
2518,Email > Display > Social Media > Email,1187
2519,Display > Organic Search > Social Media,9619
2520,Social Media > Email > Organic Search > Paid Search,3243
2521,Paid Search > Paid Search > Paid Search > Organic Search > Display,6212
2522,Email > Social Media > Organic Search > Email,9842
2523,Email > Social Media > Social Media > Display > Display,6477
2524,Display > Display > Display,1641
2525,Organic Search > Social Media,2198
2526,Social Media > Social Media > Organic Search > Display > Social Media,8807
2527,Organic Search > Organic Search > Social Media,6388
2528,Email > Paid Search > Email > Email > Display,5480
2529,Social Media > Organic Search > Organic Search > Paid Search > Social Media,9537
2530,Social Media > Display > Display > Display > Social Media,7844
2531,Organic Search > Social Media > Organic Search > Social Media,8635
2532,Email > Organic Search > Email,1505
2533,Email > Email,4641
2534,Social Media > Social Media,4692
2535,Display > Display > Paid Search > Social Media > Social Media,6692
2536,Social Media > Organic Search > Organic Search > Display > Paid Search,2019
2537,Social Media > Organic Search > Email,1318
2538,Email > Display,3906
2539,Social Media > Email,1822
2540,Organic Search > Social Media > Display > Social Media,5961
2541,Social Media > Email > Paid Search,4502
2542,Organic Search > Social Media > Social Media,7371
2543,Display > Email > Email > Social Media,7225
2544,Display > Organic Search,4203
2545,Organic Search > Social Media,1624
2546,Display > Paid Search > Paid Search > Email,3969
2547,Email > Organic Search > Social Media > Organic Search > Email,1102
2548,Social Media > Social Media > Organic Search > Display > Paid Search,6185
2549,Paid Search > Social Media > Paid Search > Display > Display,5449
2550,Social Media > Organic Search > Organic Search > Social Media,1117
2551,Display > Email > Display,4272
2552,Display > Social Media > Organic Search > Organic Search,3313
2553,Email > Organic Search > Paid Search > Email > Organic Search,6468
2554,Display > Social Media > Email > Email,3290
2555,Display > Paid Search > Display > Social Media,2192
2556,Paid Search > Paid Search > Email > Organic Search > Paid Search,7853
2557,Email > Paid Search > Organic Search > Email > Organic Search,2676
2558,Organic Search > Social Media,8461
2559,Paid Search > Email > Paid Search > Social Media > Display,4277
2560,Paid Search > Email > Display,2146
2561,Email > Social Media > Organic Search > Email > Display,9098
2562,Social Media > Email,6782
2563,Social Media > Organic Search,2425
2564,Organic Search > Email > Social Media,7222
2565,Paid Search > Email > Paid Search > Paid Search,9576
2566,Email > Display > Display > Social Media,4601
2567,Organic Search > Social Media,4443
2568,Organic Search > Social Media > Display > Display > Display,1821
2569,Social Media > Email > Organic Search,4078
2570,Display > Social Media > Email > Email,2251
2571,Display > Display > Paid Search > Display,8197
2572,Email > Social Media > Social Media > Paid Search,7199
2573,Email > Organic Search,1791
2574,Paid Search > Organic Search > Email > Email > Display,1132
2575,Display > Paid Search > Paid Search > Paid Search > Organic Search,7772
2576,Social Media > Email > Display > Social Media,7369
2577,Social Media > Display > Social Media > Paid Search > Display,7252
2578,Organic Search > Display > Display > Display > Email,1597
2579,Social Media > Organic Search > Social Media > Email,2545
2580,Paid Search > Organic Search > Email > Display > Paid Search,9147
2581,Organic Search > Paid Search > Display > Display > Paid Search,5255
2582,Social Media > Organic Search > Display > Paid Search > Organic Search,4101
2583,Paid Search > Organic Search > Social Media > Paid Search,3988
2584,Organic Search > Paid Search,8691
2585,Display > Social Media > Display,6494
2586,Organic Search > Paid Search > Social Media > Organic Search > Organic Search,1672
2587,Social Media > Paid Search > Paid Search,6894
2588,Email > Display,5436
2589,Social Media > Email > Email > Organic Search,4781
2590,Paid Search > Organic Search > Social Media > Social Media,8443
2591,Display > Organic Search > Organic Search > Social Media > Display,9561
2592,Organic Search > Organic Search > Paid Search > Organic Search > Email,1149
2593,Email > Display,9055
2594,Social Media > Email > Organic Search > Email > Email,3435
2595,Social Media > Paid Search > Organic Search > Organic Search,3687
2596,Organic Search > Paid Search > Paid Search > Organic Search > Organic Search,5070
2597,Social Media > Social Media > Display > Email > Display,6050
2598,Social Media > Display,1037
2599,Display > Display > Organic Search,2147
2600,Paid Search > Display > Email > Social Media,3027
2601,Paid Search > Display > Paid Search > Email,8432
2602,Organic Search > Email > Email > Social Media,2820
2603,Organic Search > Organic Search > Paid Search > Social Media > Email,7465
2604,Display > Paid Search > Display > Paid Search > Organic Search,4780
2605,Paid Search > Email > Email > Organic Search > Display,8149
2606,Paid Search > Display > Paid Search > Organic Search,7191
2607,Email > Email > Social Media,5819
2608,Display > Social Media > Paid Search > Organic Search > Email,3952
2609,Paid Search > Paid Search,7500
2610,Organic Search > Email > Display > Email > Display,4825
2611,Display > Social Media > Display > Paid Search > Display,8457
2612,Email > Organic Search > Paid Search > Organic Search,7614
2613,Display > Paid Search,3687
2614,Paid Search > Email,3778
2615,Organic Search > Display > Organic Search,7522
2616,Organic Search > Display > Organic Search,6813
2617,Email > Social Media > Social Media,6944
2618,Social Media > Organic Search > Email,7823
2619,Paid Search > Organic Search > Social Media > Social Media,3278
2620,Social Media > Organic Search,3127
2621,Display > Social Media,5528
2622,Social Media > Social Media,6293
2623,Display > Paid Search,3380
2624,Email > Paid Search > Paid Search > Email,1711
2625,Display > Paid Search > Email > Email,7431
2626,Email > Email > Email > Social Media > Email,5431
2627,Paid Search > Social Media > Social Media,1547
2628,Social Media > Email > Organic Search > Organic Search,9065
2629,Organic Search > Display,4555
2630,Social Media > Paid Search,4570
2631,Paid Search > Paid Search > Display > Email,2889
2632,Email > Paid Search > Display > Email > Social Media,2178
2633,Social Media > Email > Social Media,3079
2634,Organic Search > Email > Organic Search,6402
2635,Paid Search > Organic Search > Organic Search > Social Media > Display,9690
2636,Display > Organic Search > Paid Search > Email,4002
2637,Display > Email > Email > Email > Paid Search,3607
2638,Organic Search > Email > Paid Search > Paid Search > Social Media,9906
2639,Social Media > Paid Search,2584
2640,Display > Email > Display > Display,4557
2641,Display > Display > Social Media > Email > Display,1541
2642,Paid Search > Paid Search > Email > Display,2171
2643,Display > Paid Search > Paid Search > Social Media > Social Media,8099
2644,Display > Social Media,6869
2645,Email > Organic Search > Paid Search > Social Media > Email,7968
2646,Social Media > Display > Organic Search > Paid Search > Paid Search,2194
2647,Organic Search > Organic Search > Email > Social Media > Email,7648
2648,Display > Organic Search,6797
2649,Paid Search > Organic Search,3068
2650,Organic Search > Paid Search > Organic Search > Social Media,1044
2651,Organic Search > Social Media,6015
2652,Organic Search > Paid Search > Organic Search > Paid Search > Paid Search,8300
2653,Display > Email > Social Media,3665
2654,Social Media > Social Media > Paid Search > Display > Email,3019
2655,Paid Search > Social Media > Organic Search > Social Media,5111
2656,Paid Search > Social Media,2939
2657,Paid Search > Display > Organic Search > Paid Search > Paid Search,2225
2658,Email > Paid Search,4158
2659,Social Media > Organic Search > Paid Search > Display > Display,9709
2660,Social Media > Display > Social Media > Paid Search,1453
2661,Paid Search > Email > Organic Search,9764
2662,Organic Search > Email > Organic Search,9759
2663,Organic Search > Paid Search > Display,9000
2664,Email > Paid Search > Display,1356
2665,Display > Social Media,1116
2666,Paid Search > Email,9299
2667,Paid Search > Display,6171
2668,Display > Organic Search,4373
2669,Organic Search > Email,5977
2670,Organic Search > Paid Search > Paid Search,9929
2671,Organic Search > Email,2247
2672,Social Media > Email > Organic Search,1096
2673,Paid Search > Paid Search,4881
2674,Social Media > Organic Search > Social Media > Display > Paid Search,6436
2675,Display > Organic Search > Social Media,1071
2676,Email > Social Media > Display > Email > Paid Search,7674
2677,Paid Search > Paid Search,2877
2678,Social Media > Paid Search > Display,5303
2679,Paid Search > Paid Search,2821
2680,Email > Display > Paid Search > Organic Search,7391
2681,Paid Search > Organic Search,8796
2682,Paid Search > Paid Search > Social Media,7093
2683,Social Media > Display > Paid Search > Organic Search > Social Media,2001
2684,Organic Search > Organic Search > Email > Display,1836
2685,Social Media > Paid Search > Paid Search,2524
2686,Social Media > Organic Search > Organic Search,3669
2687,Email > Display > Social Media > Paid Search,5709
2688,Display > Paid Search > Organic Search > Email,4701
2689,Organic Search > Display > Paid Search,8979
2690,Social Media > Social Media,9505
2691,Social Media > Social Media > Email > Organic Search,6856
2692,Organic Search > Email > Social Media > Email,2860
2693,Email > Organic Search,2359
2694,Email > Social Media,5051
2695,Organic Search > Email,6004
2696,Social Media > Organic Search > Organic Search > Email,7624
2697,Paid Search > Email > Display,5228
2698,Email > Paid Search,5525
2699,Email > Social Media,9285
2700,Social Media > Display > Display > Email,5466
2701,Organic Search > Organic Search,2081
2702,Organic Search > Social Media,6672
2703,Display > Organic Search > Social Media > Email,5810
2704,Display > Paid Search > Social Media,9847
2705,Display > Paid Search > Email > Social Media,8650
2706,Organic Search > Email > Display,3302
2707,Paid Search > Display > Organic Search > Email,1746
2708,Display > Display,1997
2709,Email > Organic Search > Email,9409
2710,Organic Search > Email > Social Media,6589
2711,Paid Search > Social Media > Display,8410
2712,Organic Search > Email > Organic Search,9294
2713,Organic Search > Organic Search > Display,6895
2714,Organic Search > Display > Email > Email,6441
2715,Display > Display,7651
2716,Organic Search > Display > Organic Search > Display > Display,9455
2717,Paid Search > Email > Paid Search > Display,6179
2718,Display > Email > Paid Search > Display,6707
2719,Display > Email,4949
2720,Paid Search > Paid Search > Paid Search > Organic Search > Email,4973
2721,Display > Organic Search > Social Media > Display > Organic Search,5853
2722,Email > Social Media > Display,8124
2723,Display > Social Media > Paid Search > Display,3060
2724,Email > Paid Search > Email,9451
2725,Social Media > Organic Search > Email > Display,4395
2726,Display > Organic Search > Paid Search > Display > Organic Search,4440
2727,Social Media > Social Media > Email > Organic Search,8173
2728,Organic Search > Email,8469
2729,Email > Display > Social Media > Social Media > Social Media,8777
2730,Social Media > Organic Search,4036
2731,Display > Paid Search > Social Media > Display,3445
2732,Organic Search > Social Media,9604
2733,Organic Search > Email > Email,3916
2734,Display > Display > Display,7206
2735,Organic Search > Social Media > Display > Email > Organic Search,4045
2736,Organic Search > Display,6570
2737,Email > Social Media > Paid Search > Paid Search,1702
2738,Paid Search > Paid Search > Paid Search,2911
2739,Social Media > Social Media > Organic Search,9255
2740,Social Media > Social Media > Social Media,7792
2741,Email > Email > Email > Social Media > Paid Search,4481
2742,Social Media > Display > Organic Search > Display,4927
2743,Display > Social Media,7976
2744,Display > Display > Email > Social Media > Paid Search,5634
2745,Email > Email,6759
2746,Email > Display,8196
2747,Social Media > Paid Search > Display > Display > Organic Search,8905
2748,Display > Organic Search > Organic Search,6359
2749,Display > Social Media > Social Media,5632
2750,Email > Social Media,1075
2751,Email > Display > Organic Search > Social Media,2343
2752,Paid Search > Organic Search > Email,9811
2753,Email > Email > Paid Search > Email,8306
2754,Email > Organic Search > Email,2195
2755,Organic Search > Social Media > Paid Search > Paid Search,7621
2756,Paid Search > Email > Social Media > Social Media > Paid Search,2088
2757,Organic Search > Organic Search,5522
2758,Display > Organic Search > Social Media > Organic Search,1030
2759,Social Media > Social Media > Organic Search > Organic Search,7160
2760,Social Media > Email > Display > Organic Search,8592
2761,Display > Email > Organic Search > Paid Search > Paid Search,6662
2762,Social Media > Organic Search > Paid Search > Email > Email,7050
2763,Organic Search > Organic Search,4660
2764,Organic Search > Social Media,6748
2765,Organic Search > Paid Search > Organic Search > Organic Search > Organic Search,7358
2766,Organic Search > Display > Display,1591
2767,Organic Search > Social Media > Display > Display,9749
2768,Display > Paid Search,3715
2769,Social Media > Organic Search > Organic Search > Organic Search > Email,5968
2770,Social Media > Paid Search > Social Media,4446
2771,Display > Paid Search,7365
2772,Email > Display,2597
2773,Email > Social Media,1493
2774,Email > Email > Organic Search,9944
2775,Paid Search > Social Media,5365
2776,Email > Email > Display > Email,2642
2777,Organic Search > Social Media > Social Media > Email,9362
2778,Email > Social Media > Email > Organic Search,7414
2779,Email > Paid Search > Display,8056
2780,Social Media > Social Media,5087
2781,Email > Email > Organic Search,6130
2782,Social Media > Email > Display > Display > Organic Search,6753
2783,Social Media > Organic Search > Organic Search,5998
2784,Paid Search > Organic Search,4738
2785,Email > Display > Email,9676
2786,Organic Search > Display > Display > Social Media,4417
2787,Email > Social Media > Paid Search > Display > Paid Search,6350
2788,Organic Search > Email > Email,1453
2789,Paid Search > Paid Search > Email > Email > Display,8641
2790,Display > Organic Search > Display > Email,9590
2791,Paid Search > Organic Search,9671
2792,Paid Search > Email > Email > Email > Email,8770
2793,Display > Organic Search > Email,3978
2794,Organic Search > Organic Search > Organic Search > Email > Paid Search,7967
2795,Paid Search > Social Media > Social Media,4244
2796,Display > Social Media > Social Media > Display,8460
2797,Display > Organic Search,7690
2798,Display > Social Media > Organic Search > Display,7272
2799,Social Media > Paid Search > Organic Search > Organic Search,4974
2800,Paid Search > Display,9453
2801,Email > Paid Search > Email > Paid Search > Paid Search,2714
2802,Organic Search > Display > Email,2867
2803,Organic Search > Email > Email > Organic Search,8530
2804,Email > Email > Email > Social Media > Social Media,6400
2805,Social Media > Paid Search,8806
2806,Display > Organic Search,6378
2807,Email > Organic Search,1319
2808,Organic Search > Email,2785
2809,Organic Search > Display > Organic Search > Social Media,9164
2810,Display > Display > Paid Search > Email,6160
2811,Social Media > Social Media > Organic Search,7678
2812,Email > Paid Search > Email,5731
2813,Paid Search > Email > Display > Organic Search > Paid Search,9561
2814,Social Media > Social Media > Organic Search > Paid Search,9081
2815,Email > Email > Display > Social Media,6567
2816,Paid Search > Paid Search,7688
2817,Display > Display > Display,2086
2818,Email > Organic Search > Email > Organic Search > Paid Search,1229
2819,Email > Email > Social Media > Organic Search > Paid Search,5799
2820,Paid Search > Organic Search > Email,4128
2821,Social Media > Paid Search > Email,2398
2822,Social Media > Display > Organic Search,6127
2823,Paid Search > Organic Search > Display > Organic Search > Paid Search,5175
2824,Social Media > Display > Organic Search > Organic Search,2580
2825,Display > Organic Search > Display,3853
2826,Display > Social Media > Social Media,6486
2827,Paid Search > Social Media > Social Media,6425
2828,Social Media > Organic Search,8283
2829,Display > Organic Search > Social Media,9056
2830,Social Media > Paid Search > Email > Email,7905
2831,Paid Search > Social Media > Paid Search,5558
2832,Social Media > Paid Search > Display > Organic Search > Social Media,6525
2833,Social Media > Email,1800
2834,Organic Search > Social Media,3141
2835,Email > Paid Search > Organic Search > Social Media > Social Media,3777
2836,Organic Search > Organic Search,7395
2837,Paid Search > Organic Search > Social Media > Email,9722
2838,Display > Organic Search,5614
2839,Display > Paid Search > Organic Search > Paid Search,5826
2840,Organic Search > Email > Email,1983
2841,Email > Social Media > Email > Organic Search > Email,8285
2842,Display > Email,2639
2843,Email > Display > Email,6699
2844,Social Media > Display > Social Media > Email,6761
2845,Social Media > Organic Search > Social Media,7366
2846,Organic Search > Social Media > Paid Search > Paid Search,5932
2847,Organic Search > Social Media > Paid Search,8944
2848,Display > Social Media > Social Media > Email,1475
2849,Email > Social Media,6195
2850,Social Media > Social Media > Email,6821
2851,Display > Paid Search > Social Media > Organic Search,8944
2852,Display > Paid Search > Organic Search > Paid Search,8661
2853,Paid Search > Display > Email > Organic Search,9978
2854,Social Media > Email,3383
2855,Paid Search > Social Media,7088
2856,Social Media > Organic Search > Organic Search > Paid Search > Email,3123
2857,Email > Display > Display > Social Media > Social Media,1235
2858,Email > Email > Display,6063
2859,Paid Search > Paid Search > Display,6465
2860,Social Media > Paid Search > Social Media > Display > Display,7889
2861,Display > Paid Search > Paid Search > Display,2317
2862,Email > Display,4856
2863,Social Media > Paid Search,3269
2864,Organic Search > Paid Search,8891
2865,Display > Social Media,6374
2866,Email > Paid Search > Display,1912
2867,Paid Search > Organic Search > Social Media > Organic Search,3948
2868,Email > Organic Search > Social Media > Display,5131
2869,Paid Search > Organic Search > Paid Search > Organic Search > Social Media,1361
2870,Paid Search > Display > Paid Search,9356
2871,Display > Display > Social Media,9078
2872,Organic Search > Display,8704
2873,Display > Organic Search,8166
2874,Organic Search > Organic Search > Email,1378
2875,Paid Search > Social Media > Paid Search > Organic Search,1068
2876,Email > Email,2356
2877,Organic Search > Email > Paid Search > Paid Search > Social Media,2359
2878,Paid Search > Paid Search > Email > Display > Paid Search,9729
2879,Organic Search > Paid Search > Display > Display > Paid Search,5592
2880,Email > Social Media > Paid Search > Display > Display,6771
2881,Email > Email,8522
2882,Paid Search > Display,9112
2883,Display > Paid Search,3752
2884,Social Media > Display > Email > Organic Search > Organic Search,1382
2885,Display > Display > Organic Search > Email > Organic Search,7857
2886,Display > Social Media > Social Media,1973
2887,Display > Paid Search > Display > Email,4486
2888,Organic Search > Email > Social Media > Email,4829
2889,Paid Search > Social Media > Organic Search > Email > Paid Search,5770
2890,Display > Display > Paid Search > Organic Search,3042
2891,Email > Organic Search,9705
2892,Paid Search > Email > Display > Organic Search > Social Media,3940
2893,Email > Display > Organic Search,4843
2894,Social Media > Organic Search > Social Media > Paid Search,7356
2895,Display > Paid Search > Email,7240
2896,Display > Display > Email,7330
2897,Organic Search > Organic Search,8521
2898,Organic Search > Paid Search > Email > Organic Search > Paid Search,3534
2899,Social Media > Social Media,4228
2900,Organic Search > Email > Display,8527
2901,Display > Display > Paid Search,9276
2902,Organic Search > Email,9258
2903,Social Media > Email,5873
2904,Organic Search > Paid Search > Paid Search,5264
2905,Organic Search > Paid Search > Organic Search > Display > Email,7788
2906,Organic Search > Display > Display > Paid Search,1324
2907,Organic Search > Organic Search > Paid Search > Display,5103
2908,Email > Email > Social Media,6270
2909,Display > Social Media > Paid Search,1280
2910,Paid Search > Email > Display,9915
2911,Paid Search > Paid Search > Organic Search > Paid Search > Paid Search,6120
2912,Paid Search > Email > Paid Search,6163
2913,Social Media > Organic Search > Display,5715
2914,Organic Search > Paid Search,2486
2915,Social Media > Organic Search > Organic Search > Social Media > Email,5788
2916,Organic Search > Paid Search > Display > Social Media,5367
2917,Email > Display > Display > Organic Search > Social Media,1297
2918,Display > Paid Search > Email,9163
2919,Organic Search > Paid Search > Display > Social Media,1198
2920,Paid Search > Display > Display > Organic Search > Email,9658
2921,Organic Search > Organic Search > Display > Email > Paid Search,3145
2922,Social Media > Display,1551
2923,Paid Search > Email,6029
2924,Social Media > Organic Search > Email > Display,9639
2925,Organic Search > Email > Display > Organic Search > Social Media,5249
2926,Email > Paid Search > Email > Organic Search,7031
2927,Paid Search > Social Media,5575
2928,Organic Search > Organic Search > Social Media > Email > Social Media,2097
2929,Organic Search > Organic Search,7966
2930,Display > Paid Search > Email > Social Media > Email,1353
2931,Paid Search > Organic Search,1275
2932,Display > Social Media > Display,6763
2933,Social Media > Email,2832
2934,Display > Email > Social Media,6395
2935,Display > Organic Search > Paid Search > Paid Search > Social Media,1391
2936,Social Media > Paid Search > Social Media > Organic Search,9774
2937,Paid Search > Display > Social Media > Paid Search,3202
2938,Organic Search > Organic Search > Organic Search,4643
2939,Display > Email > Social Media > Email,8729
2940,Organic Search > Organic Search > Social Media,6336
2941,Paid Search > Email,4899
2942,Paid Search > Display > Organic Search > Email,4598
2943,Paid Search > Paid Search > Display > Organic Search > Paid Search,7614
2944,Display > Display > Organic Search,8423
2945,Organic Search > Organic Search,8141
2946,Social Media > Display > Organic Search > Organic Search,6555
2947,Display > Organic Search > Display > Display,8204
2948,Social Media > Social Media > Organic Search > Social Media,4699
2949,Display > Social Media > Display > Display,1291
2950,Display > Paid Search > Organic Search > Email,3389
2951,Social Media > Organic Search > Social Media,6982
2952,Social Media > Paid Search > Display > Social Media,4222
2953,Paid Search > Email,9603
2954,Social Media > Paid Search > Social Media > Social Media,1323
2955,Social Media > Organic Search,6975
2956,Email > Display > Paid Search,4604
2957,Display > Organic Search > Social Media > Email > Paid Search,7696
2958,Social Media > Email > Display > Organic Search,4752
2959,Paid Search > Paid Search > Social Media > Email,4540
2960,Organic Search > Display,5119
2961,Display > Social Media > Social Media > Paid Search > Paid Search,2258
2962,Organic Search > Social Media > Paid Search > Display > Social Media,9123
2963,Social Media > Paid Search > Display > Paid Search > Social Media,1978
2964,Paid Search > Email > Paid Search > Email,7203
2965,Email > Display > Organic Search,1917
2966,Organic Search > Organic Search,9468
2967,Paid Search > Paid Search > Email > Display > Display,9218
2968,Email > Organic Search > Organic Search,6834
2969,Paid Search > Organic Search,8936
2970,Organic Search > Paid Search,8493
2971,Email > Email > Organic Search > Display > Social Media,9828
2972,Display > Social Media > Display > Display > Organic Search,7719
2973,Social Media > Display,1295
2974,Social Media > Organic Search > Social Media > Organic Search,5028
2975,Paid Search > Organic Search > Social Media > Organic Search,4229
2976,Display > Social Media > Display > Organic Search,9384
2977,Paid Search > Organic Search,4047
2978,Email > Paid Search,5005
2979,Display > Email > Social Media > Email,2095
2980,Email > Email > Paid Search,4279
2981,Email > Paid Search > Display,7818
2982,Social Media > Organic Search,8734
2983,Paid Search > Display > Email,1805
2984,Paid Search > Email,8737
2985,Organic Search > Paid Search > Paid Search,3923
2986,Organic Search > Display > Email,8742
2987,Social Media > Social Media,8037
2988,Email > Organic Search > Email,1547
2989,Social Media > Paid Search > Paid Search > Paid Search,4224
2990,Display > Organic Search > Social Media > Paid Search,9181
2991,Social Media > Paid Search > Organic Search,3085
2992,Paid Search > Organic Search > Display,8919
2993,Organic Search > Social Media > Paid Search > Email > Email,6759
2994,Paid Search > Organic Search > Paid Search,7511
2995,Display > Display,2303
2996,Social Media > Social Media,2689
2997,Organic Search > Display > Social Media,1311
2998,Social Media > Paid Search > Paid Search > Organic Search,8712
2999,Email > Paid Search,7769
3000,Email > Email > Social Media,5277
3001,Paid Search > Display > Display > Email > Email,9911
3002,Paid Search > Email > Organic Search,7783
3003,Social Media > Social Media > Display > Social Media > Paid Search,2676
3004,Display > Paid Search,4831
3005,Paid Search > Organic Search > Display,1842
3006,Display > Paid Search,9785
3007,Paid Search > Display > Organic Search,4773
3008,Email > Email > Social Media > Organic Search,9128
3009,Paid Search > Display > Email > Social Media > Organic Search,2610
3010,Organic Search > Email > Email,2944
3011,Email > Organic Search,9359
3012,Email > Paid Search > Paid Search > Display,1441
3013,Social Media > Organic Search > Paid Search,1542
3014,Email > Organic Search > Social Media,1719
3015,Social Media > Organic Search,2851
3016,Email > Display > Social Media,5132
3017,Display > Email > Email > Email > Display,5817
3018,Social Media > Display > Social Media > Social Media > Social Media,3880
3019,Email > Paid Search,9136
3020,Social Media > Paid Search,8867
3021,Email > Organic Search > Social Media > Organic Search,9019
3022,Display > Paid Search,1381
3023,Social Media > Organic Search,4579
3024,Paid Search > Paid Search > Social Media,8489
3025,Social Media > Paid Search > Display,5994
3026,Social Media > Display > Display,4396
3027,Social Media > Email > Paid Search > Email,4282
3028,Paid Search > Social Media,7467
3029,Email > Social Media > Display,4158
3030,Organic Search > Organic Search > Paid Search > Social Media > Display,7880
3031,Email > Email > Organic Search > Paid Search > Paid Search,7275
3032,Organic Search > Display > Social Media,3804
3033,Email > Organic Search > Email,2038
3034,Email > Paid Search > Organic Search > Organic Search > Organic Search,7394
3035,Paid Search > Email > Social Media,8425
3036,Paid Search > Social Media,4938
3037,Email > Email > Email,8986
3038,Display > Organic Search > Paid Search,7764
3039,Paid Search > Paid Search > Email > Organic Search,5492
3040,Display > Organic Search,4161
3041,Organic Search > Social Media > Paid Search > Display > Social Media,1878
3042,Paid Search > Social Media > Paid Search > Paid Search,8618
3043,Paid Search > Organic Search > Organic Search > Display,6878
3044,Paid Search > Social Media > Display > Email > Paid Search,4855
3045,Display > Paid Search > Paid Search,6686
3046,Organic Search > Email > Paid Search > Paid Search > Organic Search,6400
3047,Organic Search > Organic Search > Organic Search > Paid Search,8932
3048,Social Media > Paid Search > Organic Search > Organic Search > Social Media,2803
3049,Social Media > Display,5314
3050,Paid Search > Display > Organic Search > Paid Search,2351
3051,Display > Display,5676
3052,Social Media > Social Media > Email > Social Media,9872
3053,Paid Search > Email,2071
3054,Paid Search > Display > Email,5806
3055,Email > Paid Search > Organic Search,4604
3056,Social Media > Social Media,2281
3057,Social Media > Social Media > Organic Search > Display > Social Media,7938
3058,Display > Email > Display > Social Media > Paid Search,2015
3059,Social Media > Display > Display,5674
3060,Organic Search > Email > Display > Paid Search,4399
3061,Email > Paid Search > Organic Search > Organic Search,2335
3062,Social Media > Email > Organic Search,3332
3063,Paid Search > Display > Paid Search > Paid Search > Paid Search,9057
3064,Social Media > Organic Search > Email,5135
3065,Social Media > Organic Search > Email > Paid Search > Email,9161
3066,Email > Paid Search > Paid Search,7015
3067,Paid Search > Email > Email,9539
3068,Paid Search > Email,9575
3069,Email > Email > Organic Search,1671
3070,Paid Search > Paid Search > Email > Social Media > Organic Search,9642
3071,Organic Search > Email,9884
3072,Paid Search > Display > Email > Display,9637
3073,Email > Paid Search > Display,2289
3074,Paid Search > Organic Search > Organic Search > Social Media,1106
3075,Paid Search > Display > Organic Search,4584
3076,Email > Email > Social Media > Email,1384
3077,Display > Social Media > Paid Search > Social Media,7386
3078,Organic Search > Organic Search > Organic Search > Organic Search,1044
3079,Organic Search > Social Media > Organic Search,7419
3080,Social Media > Organic Search > Email > Paid Search,7474
3081,Social Media > Social Media,4314
3082,Display > Organic Search > Paid Search > Social Media,2812
3083,Paid Search > Email > Email > Paid Search > Organic Search,6884
3084,Organic Search > Paid Search,4352
3085,Social Media > Organic Search > Email > Paid Search > Paid Search,3658
3086,Social Media > Display > Social Media > Email,1546
3087,Organic Search > Social Media,3489
3088,Paid Search > Social Media > Organic Search > Email,9141
3089,Email > Organic Search,5525
3090,Email > Display > Email,9669
3091,Email > Email > Display > Display,5330
3092,Social Media > Social Media > Social Media > Email,3064
3093,Display > Organic Search > Email,7791
3094,Display > Organic Search > Organic Search,3573
3095,Paid Search > Paid Search,3397
3096,Social Media > Email > Display > Paid Search > Social Media,2268
3097,Organic Search > Display > Social Media,1522
3098,Paid Search > Paid Search > Organic Search,8709
3099,Email > Social Media,5167
3100,Paid Search > Organic Search > Paid Search > Display > Paid Search,8419
3101,Organic Search > Organic Search > Social Media,1802
3102,Email > Email > Social Media,1410
3103,Display > Display > Social Media > Email > Paid Search,4576
3104,Organic Search > Organic Search > Email > Display,7923
3105,Paid Search > Organic Search > Paid Search > Paid Search > Paid Search,2362
3106,Paid Search > Paid Search > Email > Organic Search > Paid Search,5709
3107,Paid Search > Email,7885
3108,Paid Search > Social Media > Paid Search > Paid Search,5011
3109,Organic Search > Organic Search > Organic Search,6251
3110,Organic Search > Display > Paid Search > Display > Display,1991
3111,Social Media > Email,5808
3112,Organic Search > Email > Organic Search > Email > Paid Search,2363
3113,Display > Email > Organic Search > Paid Search > Display,6286
3114,Social Media > Social Media > Social Media > Display,7383
3115,Organic Search > Organic Search > Paid Search > Email > Paid Search,1970
3116,Organic Search > Display > Display > Social Media,9615
3117,Display > Display,4234
3118,Display > Display > Paid Search > Paid Search > Social Media,3681
